age,campaign,previous,emp_var_rate,cons_price_idx,cons_conf_idx,job,marital,default,housing,loan,poutcome,y
32,1,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,1
47,1,0,-1.8,92.89299999999999,-46.2,1,1,1,2,2,1,0
41,8,1,-1.8,92.89299999999999,-46.2,1,1,1,2,0,0,0
33,5,0,-1.8,92.89299999999999,-46.2,7,2,0,2,0,1,0
38,1,0,-1.8,92.89299999999999,-46.2,0,0,0,0,0,1,0
36,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
38,1,1,-1.8,92.89299999999999,-46.2,0,0,0,2,0,0,0
44,1,1,-1.8,92.89299999999999,-46.2,1,1,0,2,0,0,0
32,2,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,0
31,1,1,-1.8,92.89299999999999,-46.2,9,2,0,0,0,0,1
52,1,0,-1.8,92.89299999999999,-46.2,7,1,1,2,0,1,0
37,1,0,-1.8,92.89299999999999,-46.2,0,1,0,0,0,1,0
31,5,0,-1.8,92.89299999999999,-46.2,0,1,0,2,2,1,0
36,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
32,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
32,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
36,1,0,-1.8,92.89299999999999,-46.2,0,1,0,0,0,1,0
36,6,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
45,1,1,-1.8,92.89299999999999,-46.2,9,3,0,0,0,0,0
26,2,0,-1.8,92.89299999999999,-46.2,8,2,0,0,2,1,1
31,1,1,-1.8,92.89299999999999,-46.2,9,2,0,2,0,0,1
40,7,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
52,2,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
34,1,1,-1.8,92.89299999999999,-46.2,9,1,0,2,0,0,1
36,1,1,-1.8,92.89299999999999,-46.2,1,0,0,2,0,2,0
51,2,1,-1.8,92.89299999999999,-46.2,1,1,1,0,0,0,0
26,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
34,1,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
27,1,0,-1.8,92.89299999999999,-46.2,6,1,0,2,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,0,2,0,2,0,1,0
32,1,1,-1.8,92.89299999999999,-46.2,3,2,0,2,0,0,0
30,1,0,-1.8,92.89299999999999,-46.2,0,2,0,2,0,1,0
54,2,1,-1.8,92.89299999999999,-46.2,4,1,1,2,0,0,0
38,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
51,1,1,-1.8,92.89299999999999,-46.2,2,0,0,2,0,0,0
51,1,0,-1.8,92.89299999999999,-46.2,2,0,0,2,0,1,0
51,1,0,-1.8,92.89299999999999,-46.2,2,0,0,0,0,1,0
39,1,0,-1.8,92.89299999999999,-46.2,1,2,0,2,0,1,0
39,1,1,-1.8,92.89299999999999,-46.2,1,2,0,2,2,0,0
35,1,1,-1.8,92.89299999999999,-46.2,1,1,0,2,0,0,0
27,1,1,-1.8,92.89299999999999,-46.2,0,2,0,2,2,0,0
53,3,1,-1.8,92.89299999999999,-46.2,0,1,0,2,0,0,0
33,1,1,-1.8,92.89299999999999,-46.2,9,2,0,2,0,0,0
46,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
31,1,1,-1.8,92.89299999999999,-46.2,0,0,0,2,0,0,0
27,1,1,-1.8,92.89299999999999,-46.2,0,2,0,0,0,2,0
31,1,0,-1.8,92.89299999999999,-46.2,0,0,0,0,0,1,0
48,1,0,-1.8,92.89299999999999,-46.2,1,1,1,0,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
35,1,1,-1.8,92.89299999999999,-46.2,9,1,0,2,0,0,0
42,6,0,-1.8,92.89299999999999,-46.2,1,1,1,0,0,1,0
52,1,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
28,2,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
32,2,0,-1.8,92.89299999999999,-46.2,7,1,0,0,0,1,0
35,3,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
39,1,1,-1.8,92.89299999999999,-46.2,7,1,0,2,0,0,0
31,2,1,-1.8,92.89299999999999,-46.2,7,2,0,0,2,0,0
27,2,1,-1.8,92.89299999999999,-46.2,0,2,0,2,0,0,0
39,1,0,-1.8,92.89299999999999,-46.2,7,1,0,2,0,1,0
42,1,0,-1.8,92.89299999999999,-46.2,4,1,0,2,0,1,0
39,1,0,-1.8,92.89299999999999,-46.2,7,1,0,0,0,1,0
30,6,0,-1.8,92.89299999999999,-46.2,1,1,0,0,2,1,0
55,1,1,-1.8,92.89299999999999,-46.2,1,0,1,2,2,0,0
47,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
51,1,0,-1.8,92.89299999999999,-46.2,2,1,1,0,0,1,0
41,1,0,-1.8,92.89299999999999,-46.2,9,2,0,0,0,1,0
32,1,0,-1.8,92.89299999999999,-46.2,9,2,0,0,0,1,0
51,1,0,-1.8,92.89299999999999,-46.2,2,1,1,0,0,1,0
51,1,1,-1.8,92.89299999999999,-46.2,2,1,1,0,0,0,0
46,2,0,-1.8,92.89299999999999,-46.2,4,2,0,0,2,1,0
57,6,1,-1.8,92.89299999999999,-46.2,9,1,0,0,0,0,0
31,2,0,-1.8,92.89299999999999,-46.2,9,1,0,0,0,1,1
29,1,1,-1.8,92.89299999999999,-46.2,9,2,0,2,0,0,0
29,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
50,1,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,2,1
47,1,1,-1.8,92.89299999999999,-46.2,1,1,1,2,0,0,0
38,1,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
47,1,1,-1.8,92.89299999999999,-46.2,1,1,1,2,0,0,0
31,1,0,-1.8,92.89299999999999,-46.2,1,2,0,2,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
34,5,0,-1.8,92.89299999999999,-46.2,0,2,0,0,2,1,0
56,2,1,-1.8,92.89299999999999,-46.2,4,1,0,2,0,0,0
27,1,1,-1.8,92.89299999999999,-46.2,9,2,0,0,2,2,1
46,1,1,-1.8,92.89299999999999,-46.2,9,1,0,2,0,0,0
29,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,1
31,1,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,0
34,5,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
47,1,1,-1.8,92.89299999999999,-46.2,0,2,0,0,0,0,0
36,6,1,-1.8,92.89299999999999,-46.2,7,1,1,2,0,0,0
30,1,1,-1.8,92.89299999999999,-46.2,7,2,0,0,0,0,0
33,1,1,-1.8,92.89299999999999,-46.2,7,2,0,1,1,0,0
45,1,1,-1.8,92.89299999999999,-46.2,1,0,0,2,0,0,0
39,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,7,2,0,2,2,1,0
34,2,0,-1.8,92.89299999999999,-46.2,1,2,0,0,0,1,0
30,1,2,-1.8,92.89299999999999,-46.2,7,2,0,2,2,0,0
26,1,0,-1.8,92.89299999999999,-46.2,7,2,0,2,0,1,0
48,1,0,-1.8,92.89299999999999,-46.2,0,0,0,2,0,1,0
35,2,0,-1.8,92.89299999999999,-46.2,1,2,1,2,2,1,0
26,1,0,-1.8,92.89299999999999,-46.2,7,2,0,2,0,1,0
43,6,0,-1.8,92.89299999999999,-46.2,1,1,1,0,0,1,0
36,3,1,-1.8,92.89299999999999,-46.2,0,2,0,2,0,0,0
27,2,0,-1.8,92.89299999999999,-46.2,0,2,0,2,0,1,0
36,1,1,-1.8,92.89299999999999,-46.2,7,1,0,2,0,0,0
29,3,1,-1.8,92.89299999999999,-46.2,0,0,0,2,0,0,0
36,1,0,-1.8,92.89299999999999,-46.2,7,1,0,0,0,1,0
28,2,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
35,1,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,0
51,6,2,-1.8,92.89299999999999,-46.2,0,1,1,2,0,2,0
39,1,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
40,2,1,-1.8,92.89299999999999,-46.2,0,2,1,2,0,0,0
34,2,0,-1.8,92.89299999999999,-46.2,4,1,0,0,2,1,0
34,1,1,-1.8,92.89299999999999,-46.2,9,1,0,2,0,0,0
47,1,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
34,1,1,-1.8,92.89299999999999,-46.2,9,1,0,0,0,0,0
38,2,0,-1.8,92.89299999999999,-46.2,1,1,1,0,0,1,0
31,2,1,-1.8,92.89299999999999,-46.2,7,2,0,2,0,0,0
44,3,0,-1.8,92.89299999999999,-46.2,0,2,0,2,0,1,0
35,5,0,-1.8,92.89299999999999,-46.2,0,2,0,2,0,1,0
55,1,1,-1.8,92.89299999999999,-46.2,5,1,1,0,0,0,0
34,2,1,-1.8,92.89299999999999,-46.2,1,2,0,0,0,0,0
34,1,1,-1.8,92.89299999999999,-46.2,9,1,0,0,0,0,0
27,1,1,-1.8,92.89299999999999,-46.2,11,2,1,2,2,0,0
34,1,0,-1.8,92.89299999999999,-46.2,9,1,0,0,0,1,0
34,1,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
37,8,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
38,1,0,-1.8,92.89299999999999,-46.2,7,1,1,0,0,1,0
50,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
27,1,0,-1.8,92.89299999999999,-46.2,11,2,1,2,2,1,0
34,1,0,-1.8,92.89299999999999,-46.2,7,0,0,2,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,0
37,1,1,-1.8,92.89299999999999,-46.2,0,2,0,0,2,0,0
31,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
38,1,0,-1.8,92.89299999999999,-46.2,1,1,1,0,0,1,0
32,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,2,1,0
36,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
49,1,1,-1.8,92.89299999999999,-46.2,7,1,0,0,0,0,0
33,6,0,-1.8,92.89299999999999,-46.2,10,1,0,2,2,1,0
43,2,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
49,1,1,-1.8,92.89299999999999,-46.2,7,1,0,2,0,0,0
34,2,0,-1.8,92.89299999999999,-46.2,10,1,0,0,0,1,0
37,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
28,1,0,-1.8,92.89299999999999,-46.2,9,1,0,0,0,1,0
45,3,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,0
27,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,1
37,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
32,1,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
31,1,0,-1.8,92.89299999999999,-46.2,4,2,0,2,2,1,0
31,1,0,-1.8,92.89299999999999,-46.2,4,2,0,2,0,1,0
35,3,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
29,2,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,0
32,3,1,-1.8,92.89299999999999,-46.2,9,2,0,2,2,0,0
36,1,1,-1.8,92.89299999999999,-46.2,0,2,0,2,0,0,0
50,1,0,-1.8,92.89299999999999,-46.2,1,0,0,2,0,1,0
33,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
31,1,1,-1.8,92.89299999999999,-46.2,9,2,0,2,2,0,0
32,3,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
32,3,0,-1.8,92.89299999999999,-46.2,1,1,1,2,2,1,0
33,1,1,-1.8,92.89299999999999,-46.2,0,2,0,0,0,0,0
26,2,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,1
31,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,2,1,0
44,2,1,-1.8,92.89299999999999,-46.2,1,1,1,2,0,0,0
34,1,0,-1.8,92.89299999999999,-46.2,0,3,0,0,0,1,0
35,1,1,-1.8,92.89299999999999,-46.2,0,2,0,2,0,0,0
41,1,0,-1.8,92.89299999999999,-46.2,7,0,0,2,0,1,0
34,1,1,-1.8,92.89299999999999,-46.2,0,3,0,2,2,0,0
27,2,0,-1.8,92.89299999999999,-46.2,8,2,1,0,0,1,0
32,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
39,2,0,-1.8,92.89299999999999,-46.2,1,2,0,0,0,1,1
34,1,1,-1.8,92.89299999999999,-46.2,0,3,0,2,0,0,0
24,1,0,-1.8,92.89299999999999,-46.2,7,1,0,2,0,1,0
37,1,1,-1.8,92.89299999999999,-46.2,9,0,0,0,0,0,0
36,1,0,-1.8,92.89299999999999,-46.2,0,1,0,0,0,1,0
39,2,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,0
29,2,1,-1.8,92.89299999999999,-46.2,0,0,0,2,2,0,0
27,1,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
35,2,0,-1.8,92.89299999999999,-46.2,9,2,0,1,1,1,0
39,1,0,-1.8,92.89299999999999,-46.2,0,2,0,2,2,1,0
29,2,1,-1.8,92.89299999999999,-46.2,1,2,0,2,0,0,0
39,1,1,-1.8,92.89299999999999,-46.2,1,2,0,2,0,0,0
39,1,0,-1.8,92.89299999999999,-46.2,1,2,0,2,0,1,0
47,2,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,0
54,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
27,1,1,-1.8,92.89299999999999,-46.2,2,1,0,2,0,0,0
23,1,0,-1.8,92.89299999999999,-46.2,1,2,0,2,0,1,1
31,2,1,-1.8,92.89299999999999,-46.2,9,2,0,0,0,0,0
30,1,1,-1.8,92.89299999999999,-46.2,4,1,0,2,0,0,0
33,4,0,-1.8,92.89299999999999,-46.2,7,1,0,2,0,1,0
33,1,0,-1.8,92.89299999999999,-46.2,0,1,1,2,0,1,0
28,2,0,-1.8,92.89299999999999,-46.2,1,2,0,0,0,1,0
33,1,1,-1.8,92.89299999999999,-46.2,0,1,0,2,2,0,0
33,1,1,-1.8,92.89299999999999,-46.2,0,1,0,2,2,0,0
49,1,0,-1.8,92.89299999999999,-46.2,1,2,0,2,0,1,0
39,2,1,-1.8,92.89299999999999,-46.2,1,1,1,2,0,0,0
32,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
30,9,0,-1.8,92.89299999999999,-46.2,0,1,0,2,2,1,0
29,3,0,-1.8,92.89299999999999,-46.2,2,1,1,0,0,1,0
52,1,0,-1.8,92.89299999999999,-46.2,7,1,1,2,0,1,1
28,3,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
32,2,1,-1.8,92.89299999999999,-46.2,0,1,0,2,0,0,0
29,4,1,-1.8,92.89299999999999,-46.2,0,2,0,0,0,0,0
42,2,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
31,3,1,-1.8,92.89299999999999,-46.2,0,0,0,0,0,0,0
39,2,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
36,3,0,-1.8,92.89299999999999,-46.2,0,1,0,0,0,1,0
28,2,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
38,1,1,-1.8,92.89299999999999,-46.2,1,1,0,0,2,0,0
39,2,0,-1.8,92.89299999999999,-46.2,7,1,0,0,0,1,0
30,5,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
44,3,0,-1.8,92.89299999999999,-46.2,9,1,0,0,0,1,0
31,1,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
34,3,0,-1.8,92.89299999999999,-46.2,7,0,0,0,2,1,0
48,1,0,-1.8,92.89299999999999,-46.2,0,0,1,0,0,1,0
28,2,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
31,1,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
55,1,1,-1.8,92.89299999999999,-46.2,4,1,0,2,0,0,0
27,3,0,-1.8,92.89299999999999,-46.2,3,1,0,0,0,1,1
48,1,0,-1.8,92.89299999999999,-46.2,0,0,1,2,2,1,1
25,1,1,-1.8,92.89299999999999,-46.2,0,1,0,0,0,0,0
49,2,1,-1.8,92.89299999999999,-46.2,2,1,1,2,2,0,0
35,1,1,-1.8,92.89299999999999,-46.2,9,1,0,2,0,0,0
46,1,0,-1.8,92.89299999999999,-46.2,4,1,0,2,2,1,0
26,2,1,-1.8,92.89299999999999,-46.2,0,2,0,2,0,0,0
30,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,2,1,0
36,1,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
28,2,0,-1.8,92.89299999999999,-46.2,7,1,0,2,0,1,0
31,1,1,-1.8,92.89299999999999,-46.2,1,1,0,2,0,0,1
57,1,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
28,2,1,-1.8,92.89299999999999,-46.2,1,1,1,0,0,0,0
29,2,1,-1.8,92.89299999999999,-46.2,0,2,0,2,0,0,0
38,3,0,-1.8,92.89299999999999,-46.2,1,0,1,0,0,1,0
32,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
51,2,1,-1.8,92.89299999999999,-46.2,0,1,0,0,2,0,0
57,1,0,-1.8,92.89299999999999,-46.2,9,1,0,0,2,1,0
35,1,0,-1.8,92.89299999999999,-46.2,7,0,0,2,0,1,0
46,1,0,-1.8,92.89299999999999,-46.2,4,1,0,0,0,1,1
57,1,1,-1.8,92.89299999999999,-46.2,9,1,0,2,0,0,0
50,1,0,-1.8,92.89299999999999,-46.2,0,2,1,0,2,1,0
57,1,1,-1.8,92.89299999999999,-46.2,9,1,0,0,2,0,0
32,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,2,1,0
47,1,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
54,1,0,-1.8,92.89299999999999,-46.2,4,1,1,2,0,1,0
32,1,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
53,2,1,-1.8,92.89299999999999,-46.2,6,1,1,2,0,0,0
36,2,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,0
30,2,1,-1.8,92.89299999999999,-46.2,7,0,0,0,0,2,0
30,3,0,-1.8,92.89299999999999,-46.2,1,2,1,2,0,1,0
30,1,1,-1.8,92.89299999999999,-46.2,1,1,0,2,0,0,0
40,2,0,-1.8,92.89299999999999,-46.2,7,0,0,2,0,1,0
28,1,1,-1.8,92.89299999999999,-46.2,1,1,1,1,1,0,0
29,3,0,-1.8,92.89299999999999,-46.2,2,1,1,2,0,1,0
46,2,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
35,5,0,-1.8,92.89299999999999,-46.2,1,2,1,2,0,1,0
33,3,1,-1.8,92.89299999999999,-46.2,1,2,1,2,2,0,0
45,1,1,-1.8,92.89299999999999,-46.2,4,1,1,2,0,0,0
41,1,0,-1.8,92.89299999999999,-46.2,7,2,1,2,0,1,0
45,1,0,-1.8,92.89299999999999,-46.2,4,1,1,2,0,1,0
35,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
32,2,1,-1.8,92.89299999999999,-46.2,2,1,0,2,0,0,0
34,2,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
35,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
53,2,1,-1.8,92.89299999999999,-46.2,0,1,0,2,2,0,0
27,2,0,-1.8,92.89299999999999,-46.2,11,2,1,2,0,1,0
40,2,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,7,1,0,2,2,1,0
38,3,0,-1.8,92.89299999999999,-46.2,0,0,0,0,0,1,0
28,1,0,-1.8,92.89299999999999,-46.2,2,2,0,2,0,1,0
32,1,1,-1.8,92.89299999999999,-46.2,1,1,0,2,2,0,0
46,1,1,-1.8,92.89299999999999,-46.2,0,1,1,0,2,0,0
43,1,1,-1.8,92.89299999999999,-46.2,0,0,0,2,0,0,0
30,1,0,-1.8,92.89299999999999,-46.2,9,2,0,0,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
47,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
28,1,1,-1.8,92.89299999999999,-46.2,9,2,0,2,0,0,0
57,2,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
34,2,0,-1.8,92.89299999999999,-46.2,1,2,1,2,0,1,0
32,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
56,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
32,2,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,0
49,1,1,-1.8,92.89299999999999,-46.2,1,1,1,0,2,0,0
49,1,0,-1.8,92.89299999999999,-46.2,1,1,1,0,2,1,0
47,1,0,-1.8,92.89299999999999,-46.2,7,0,0,2,0,1,0
30,2,1,-1.8,92.89299999999999,-46.2,0,2,0,2,0,0,0
36,2,1,-1.8,92.89299999999999,-46.2,7,1,0,2,0,0,0
28,1,1,-1.8,92.89299999999999,-46.2,9,2,0,2,0,0,0
48,2,1,-1.8,92.89299999999999,-46.2,0,0,1,0,0,0,0
42,2,1,-1.8,92.89299999999999,-46.2,0,1,0,0,0,0,0
57,1,0,-1.8,92.89299999999999,-46.2,9,1,0,2,0,1,0
31,2,0,-1.8,92.89299999999999,-46.2,0,0,0,2,0,1,0
42,2,0,-1.8,92.89299999999999,-46.2,4,1,0,2,0,1,0
30,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
52,4,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,0
28,6,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
29,2,1,-1.8,92.89299999999999,-46.2,7,0,0,0,0,0,0
46,2,0,-1.8,92.89299999999999,-46.2,0,1,1,2,0,1,0
25,2,0,-1.8,92.89299999999999,-46.2,8,2,1,2,0,1,0
27,2,0,-1.8,92.89299999999999,-46.2,2,1,0,2,0,1,0
32,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
38,2,0,-1.8,92.89299999999999,-46.2,7,1,1,0,0,1,0
36,1,0,-1.8,92.89299999999999,-46.2,0,1,0,2,2,1,0
49,3,0,-1.8,92.89299999999999,-46.2,1,2,0,2,0,1,0
30,1,0,-1.8,92.89299999999999,-46.2,9,2,0,0,2,1,0
32,2,0,-1.8,92.89299999999999,-46.2,9,2,0,0,0,1,0
34,2,0,-1.8,92.89299999999999,-46.2,9,1,0,0,0,1,0
44,2,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
31,4,1,-1.8,92.89299999999999,-46.2,9,2,0,0,0,0,0
29,1,1,-1.8,92.89299999999999,-46.2,1,1,0,2,2,0,0
28,1,0,-1.8,92.89299999999999,-46.2,1,2,0,2,0,1,0
58,1,1,-1.8,92.89299999999999,-46.2,9,0,0,0,0,0,0
36,1,0,-1.8,92.89299999999999,-46.2,2,1,0,2,2,1,0
31,1,1,-1.8,92.89299999999999,-46.2,7,1,0,0,0,0,0
29,1,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
33,1,0,-1.8,92.89299999999999,-46.2,0,1,0,0,2,1,0
55,2,0,-1.8,92.89299999999999,-46.2,4,1,0,2,0,1,0
35,2,1,-1.8,92.89299999999999,-46.2,1,1,0,0,2,0,0
39,2,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
37,5,0,-1.8,92.89299999999999,-46.2,0,2,0,2,0,1,0
35,5,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
26,2,0,-1.8,92.89299999999999,-46.2,1,2,1,0,0,1,0
44,3,1,-1.8,92.89299999999999,-46.2,9,1,0,2,0,0,0
26,2,0,-1.8,92.89299999999999,-46.2,8,2,0,0,0,1,0
44,1,0,-1.8,92.89299999999999,-46.2,0,1,0,2,0,1,0
30,2,1,-1.8,92.89299999999999,-46.2,7,2,0,2,0,0,0
28,2,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
27,2,0,-1.8,92.89299999999999,-46.2,7,1,0,2,0,1,0
33,3,0,-1.8,92.89299999999999,-46.2,1,2,1,0,0,1,0
32,3,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
43,6,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
24,6,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
37,2,1,-1.8,92.89299999999999,-46.2,2,1,0,2,0,0,0
32,2,0,-1.8,92.89299999999999,-46.2,0,2,0,2,0,1,0
30,3,0,-1.8,92.89299999999999,-46.2,7,1,0,0,0,1,0
50,2,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
43,4,0,-1.8,92.89299999999999,-46.2,7,0,0,0,0,1,0
46,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,2,1,0
30,3,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
36,2,1,-1.8,92.89299999999999,-46.2,1,1,0,2,0,0,0
30,2,1,-1.8,92.89299999999999,-46.2,0,2,0,0,0,0,0
32,4,0,-1.8,92.89299999999999,-46.2,2,1,0,0,0,1,0
42,2,1,-1.8,92.89299999999999,-46.2,2,1,1,0,0,0,0
56,2,0,-1.8,92.89299999999999,-46.2,7,2,1,2,0,1,0
54,2,1,-1.8,92.89299999999999,-46.2,4,1,1,0,0,0,0
39,2,0,-1.8,92.89299999999999,-46.2,1,1,1,0,0,1,1
35,2,1,-1.8,92.89299999999999,-46.2,7,1,1,0,0,0,0
31,3,0,-1.8,92.89299999999999,-46.2,1,2,1,0,0,1,0
37,2,0,-1.8,92.89299999999999,-46.2,0,1,0,0,0,1,0
35,2,1,-1.8,92.89299999999999,-46.2,1,1,0,0,0,0,0
32,2,0,-1.8,92.89299999999999,-46.2,1,1,0,0,0,1,0
54,2,1,-1.8,92.89299999999999,-46.2,1,0,1,0,0,2,0
30,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
34,2,1,-1.8,92.89299999999999,-46.2,7,1,0,2,2,0,0
30,4,0,-1.8,92.89299999999999,-46.2,0,2,0,0,0,1,0
40,5,0,-1.8,92.89299999999999,-46.2,7,1,1,2,0,1,0
34,2,0,-1.8,92.89299999999999,-46.2,0,3,0,2,0,1,0
37,2,1,-1.8,92.89299999999999,-46.2,2,1,0,0,0,0,0
33,2,1,-1.8,92.89299999999999,-46.2,1,2,0,0,0,0,0
47,2,0,-1.8,92.89299999999999,-46.2,1,1,1,2,0,1,0
35,2,1,-1.8,92.89299999999999,-46.2,1,2,1,2,0,0,0
30,2,0,-1.8,92.89299999999999,-46.2,9,2,0,2,0,1,0
33,3,0,-1.8,92.89299999999999,-46.2,0,1,0,2,2,1,0
50,2,1,-1.8,92.89299999999999,-46.2,7,1,1,0,0,0,0
37,2,0,-1.8,92.89299999999999,-46.2,1,1,0,2,0,1,0
37,2,0,-1.8,92.89299999999999,-46.2,3,0,1,2,0,1,0
55,3,1,-1.8,92.89299999999999,-46.2,6,1,1,0,0,0,0
49,6,0,-1.8,92.89299999999999,-46.2,1,2,0,2,2,1,0
30,3,0,-1.8,92.89299999999999,-46.2,2,1,1,2,0,1,0
